name,description,parents,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Apple,Apricot,Berry,Blue Cheese,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Fruit,Tropical,Vanilla,Violet,Woody,Inflammation,Nausea,Pain,Depression,Insomnia,Lack of Appetite,Cramps,Seizures,Muscle Spasms,Headaches,Fatigue,Eye Pressure,Spasticity,Paranoid,Anxious,Dry Eyes,Dry Mouth,Headache,Stress,avg rating,num ratings
Secret Recipe,"Secret Recipe is exactly as the name implies, a secret recipe of genetics closely guarded by breeder Connoisseur Genetics. However, after realizing the importance for medical patients to better understand their medicine they released the genetic details in a popular grower’s forum. The father is attributed to a Chemdawg backcross, while the mother is a mix of Abusive OG and Diesel genetics. The result is an exotic mix of sweet, sour, and fruity flavors. This hybrid is known to reward growers with massive yields and heavy resin production.","hybrid:chemdawg,indica:abusive-og,sativa:sour-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.32,100.0,7.3,0.0,0.0,4.34615384615385,46.0
Lemon Cake,"Lemon Cake by Heavyweight Seeds is a potent sativa-dominant strain with sweet and musky aromas. Also known as Lemon Cheesecake, Lemon Cake is the cross of Lemon Skunk and a “dangerously powerful Cheese,” according to HS. With a nine to ten week flowering time, squat morphology, and abundant yield, Lemon Cake is kind to growers, especially those outdoors. This strain emits a pungent citrus aroma with a musky Cheese undertone. Heavyweight Seeds recommends consuming this strain to combat stress, loss of appetite, and minor physical discomfort.","hybrid:lemon-skunk,hybrid:cheese,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.39,19.72,71.34,100.0,0.0,0.0,4.36363636363636,55.0
Powderhound,"Grown by Lazy Bee Gardens in Washington, Powderhound is a Jack Herer cross that inherits gently uplifting effects that bring vibrance to your day. Powered by terpenes terpinolene and caryophyllene, Powderhound bursts with unmistakable aromatic notes of black pepper, lemon, and lime that awaken the senses. Kindling focus and engagement, this sativa-dominant strain is the perfect companion for creatives, social butterflies, and outdoor adventurers. ","sativa:jack-herer,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5.0,1.0
White Walker Kush,"DNA Genetics’ White Walker Kush (not to be confused with Whitewalker OG) is a hybrid cross of elite parent strains White Widow (Ingemar cut) and Skywalker. Taking after its White Widow mother, this 60/40 sativa-dominant strain comes blanketed in a snow-like layer of crystal resin. The influence of Skywalker is apparent in White Walker Kush’s heavily relaxing effects which are best reserved for a lazy evening in. Boosting both mood and appetite, White Walker Kush is a great choice for patients treating conditions like anorexia or cachexia.","hybrid:white-widow,hybrid:mazar-x-blueberry,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,0.0,31.1,100.0,27.76,0.0,4.2741935483871005,51.0
Pineapple Cookies,"Pineapple Cookies by Calyx Gardens is an introspective Platinum Girl Scout Cookies cross with flavor to spare. It was created by breeding the Calyx Garden Pineapple OG Kush father (Poison OG x Purple Pineapple) with the long-lasting body-melter Platinum GSC. Relaxation and happiness creep across the body, gradually dissolving stress and depression as the consumer’s mood elevates. This strain's aroma is bright and buttery, exhibiting sweet notes from both its parents.","hybrid:platinum-girl-scout-cookies,hybrid:og-poison,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,100.0,4.35,8.7,0.0,0.0,4.5,10.0
Cherry Sherbet,"Cherry Sherbet is an indica-dominant delight. This stinky sweet herb is the genetic cross of Sour Sherbet and Cherry Pie. These heavy-hitting buds will smoke sweet and tangy, settling behind the eyes and melting over the body, coating the smoker in a warm physical buzz coupled with an unlifted cerebral haze. Pack a bowl of this fine flower to help combat depression and chronic anxiety.     ","hybrid:cherry-pie,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.05,21.27,100.0,42.54,0.0,0.0,4.21875,28.0
Rainbow,"Rainbow is a 50/50 indica/sativa hybrid from Spanish breeders Lifetime Seeds, created by crossing Dancehall with Blueberry.  A compact, fast flowering strain with little side-branching, it does very well when grown in the “sea-of-green” style. Rainbow presents a wide array of colors towards the end of flowering, hence the moniker. With a spicy-sweet fruity flavor, this tasty hybrid can give consumers a pleasant, creative high and pain relief without a heavy body sensation.  ","indica:blueberry,hybrid:dancehall,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,45.62,97.5,100.0,0.0,0.0,4.4952380952381,89.0
Burkle,"Burkle, 3rd place winner of Best Indica Flower at the 2016 Colorado Cannabis Cup, is an indica-dominant hybrid that crosses Pre-98 Bubba Kush with Granddaddy Purple (though some claim it to be Purple Urkle based on the name). The result is a powerfully relaxing indica that consumes the body with calming effects that ease away pain and induce sleep. Burkle is great for a lazy evening at home, but not so great for being productive. Its sweet flavor profile is a blend of spiced licorice aromas and an earthy peppermint aftertaste. This strain is known to produce a case of the munchies which makes it a good choice for those suffering from a lack of an appetite.","indica:pre-98-bubba-kush,indica:granddaddy-purple,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,100.0,2.22,0.0,4.729729729729731,32.0
Mendo Montage,"A collaboration between Gage Green Genetics and Jojorizo, Mendo Montage is a cross between Mendo Purps and Crystal Locomotive F1 that provides tranquilizing effects. The buds are frosty with rich purple hues, and deliver sweet grape and candy flavors. Mendo Montage is not only sweet on the eyes, but also a great strain for consumers looking to wind down and have a good laugh","hybrid:mendocino-purps,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
Green Goddess,"Green Goddess is an indica-dominant hybrid that descends from Skunk #1 and Sweet Leaf Indica. With an aroma that blends notes of rose with ruby red grapefruit, this hybrid offers a divine flavor profile that brings justice to her name. Crystal-coated emerald buds are wrapped with vibrant amber hairs in a display as enticing as Green Goddess’ fragrance. Blissful euphoria rushes through the mind, bringing with it a surge of focus and intrigue while eradicating life’s stressors. ","hybrid:skunk-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,71.88,23.44,100.0,14.06,0.0,4.53086419753086,59.0
Mickey Kush,"Mickey Kush is a 75% sativa cross between Sweet Irish Kush and Jack The Ripper. These potent buds offer an earthy, kush flavor with lemon undertones, and deliver energetic, focused effects. Mickey Kush is renowned for its high THC and CBG cannabinoid content, making it a prime choice for tumor treatment, alleviating nausea, pain, and depression. These indoor or outdoor plants reach a medium height with a moderate to heavy yield, flowering between 7 and 8 weeks.","sativa:jack-the-ripper,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75,97.58,1.38,100.0,0.0,0.0,4.605769230769231,91.0
Reclining Buddha,"Reclining Buddha from Soma Seeds is a mostly indica cannabis strain bred from Super Skunk, Big Skunk Korean, and Holland’s Hope. Originally named Soma Skunk V, the more aptly named Reclining Buddha provides a physically relaxing experience that allows enough mental energy for introspective and creative activities. Growers are drawn to this indica’s resistance to mold, vitality outdoors, and large yields of resinous, cherry-scented buds.","indica:super-skunk,indica:hollands-hope,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,100.0,0.0,0.0,4.846153846153849,13.0
Albert Walker,"Albert Walker is an indica-dominant hybrid with unknown origins, but is thought to have descended from Afghan Skunk and bred in the Pacific Northwest. Evidence of its lineage is found in its sour lemon and skunky smell and heavy full-body effects that can last for several hours. Albert Walker’s euphoric and relaxing qualities make it a go-to strain for patients treating depression and anxiety, and may also have benefits for chronic pain and appetite loss. This clone-only strain may come as a challenge for some growers as the plants tend to require frequent attention and maintenance. However, the high yields following its 8-week flowering cycle could be considered a satisfactory reward.","indica:afghan-skunk,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,5.32,6.91,100.0,0.0,4.69117647058824,61.0
Grape Valley Kush,Grape Valley Kush is an indica-dominant cross of SFV OG and Grape Kush bred by Moxie Seeds. The earthy aroma of this strain mixes with flavors of pine and sweet citrus to bring on full-bodied relaxation with a hint of social energy that makes this strain good for relaxing with friends in your down time.,"hybrid:sfv-og,hybrid:grape-kush,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,100.0,0.0,0.0,4.82758620689655,26.0
Satellite OG,"Bred by Satellite, Satellite OG is an indica-dominant cross between OG Kush and SFV OG. Satellite OG captures the heavy, long-lasting euphoria typical of OG heritage, but despite its strong indica influence, this strain delivers buzzing cerebral energy that keeps creativity sharp. A pungent skunky aroma bursts from the kief-caked buds, but the smell translates on the exhale to sweet candy and invigorating pine. Like a satellite ascending into the cosmos, Satellite OG weightlessly elevates the mood and the mind to a place where happiness meets total relaxation.","hybrid:og-kush,hybrid:sfv-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91,38.26,93.04,100.0,0.0,0.0,4.769230769230769,33.0
Supernatural,"Supernatural is a prize-winning sativa-dominant blend from Exotic Genetix. After taking 2nd place for sativas at the High Times 2012 Medical Cup in Seattle, it became a staple of the breeder’s genetic line. A pungent fruity mixture of Grape God and The Flav, Supernatural is a great indoor strain that has a biting, skunky zest and uplifting sativa effects. ","indica:grape-ape,hybrid:the-flav,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.4,16.0
Tangerine Kush,"Tangerine Kush embodies the California sunshine. This cannabis strain got its name for both its citrusy flavor and its halo of bright orange hairs covering the bud. While the effects of this indica are particularly short-lasting, Tangerine Kush is potent with a quick onset. Providing consumers with a happy, body-heavy sensation, this strain is great for those looking for a lazy day at the beach. Tangerine Kush’s effects are felt more in the head than many other indicas. Upon first taste, consumers may feel uplifted and energized. After a few minutes, however, a heavy, lazy sensation kicks in. If you’re looking for a strain to help you relax, Tangerine Kush may be worth a try.","hybrid:tangerine-haze,indica:rare-dankness-1,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05,53.68,100.0,38.69,0.0,4.13656387665198,234.0
North American Sativa,"North American refers to any strain that grows natively in this region. These indigenous vareities (also called landraces) can exhibit indica or sativa characteristics depending on the climate and latitude at which it grows. Sativas tend to grow in warmer regions closer to the equator, while the hardier indica varieties are more common beyond 30 degrees latitude.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,4.75,5.0
Karma OG,"Karma OG is considered the flagship strain from Karma Genetics, and has won multiple Cannabis Cup awards. Taking over four years to breed, Karma OG was created by crossing OG #17, SFV OG, and HA-OG. Its buds are bulky and dense with a light green hue, while the smell is rich with notes of citrus, pine, and earthiness. Karma OG is potent, eye-catching, and one-of-a-kind, making it a must-have for any cannabis connoisseur.","hybrid:sfv-og,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,3.0
Blue Widow,"Blue Widow is a favorite strain that provides consumers with both uplifting and calming effects. These flowers will have a strong sweet aroma that may also include sour citrus or pine. The buds can be colorful, with tints of blue and purple, and should have a coat of long orange hairs. Slightly indica-dominant, this Widow plays against type, growing taller than most indicas and providing more mental, heady effects. In higher doses, the blissful relaxation this strain provides may lead to drowsiness and help you get to sleep. A cross between Blueberry and White Widow, Blue Widow is sometimes also called Berry White, White Berry, and Blue Venom.","indica:blueberry,hybrid:white-widow,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,5.43,40.92,100.0,0.0,0.0,4.21311475409836,375.0
Northern Wreck,"Northern Wreck is an indica-dominant strain that combines the dizzying strength of Northern Lights with the complex cerebral sensations of Trainwreck. Get to a comfortable place, because Northern Wreck will leave you melting under the force of its euphoria. With its heavy yields and fast flowering cycle, Northern Wreck is a blessing to commercial growers looking to harvest a lot of product quickly.","indica:northern-lights,hybrid:trainwreck,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,100.0,62.96,0.0,0.0,4.80519480519481,74.0
Tardis,"Tardis, or “The Tardis,” is a sativa-dominant strain with far-out cerebral  effects. Appropriating the title of Dr. Who’s famous phone booth, Tardis is a cross of Oregon Diesel and Trainwreck. This heady pairing lands behind the eyes, saddling the mind with euphoria and introspective thoughts. These attributes make Tardis a strong mood enhancer, teasing at the consumer's imagination and creativity while helping abate stress. Respect this strain’s potency, as it has been reported to reach upwards of 26% THC.  ","hybrid:trainwreck,indica:oregon-diesel,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,68.89,10.37,100.0,0.0,0.0,4.66666666666667,9.0
Pineapple Purps,"Pineapple Purps is a sativa-dominant strain that is rarely found but always cherished by those looking for strains with a high THCV cannabinoid profile. THCV, a compound known to block panic attacks, reduce Parkinson’s tremors, and suppress the appetite, is typically only found in trace amounts in most cannabis, but Pineapple Purps is a special variety that can express a THC:THCV ratio of 3:1. This strain is highly psychoactive and energetic, but its effects generally won’t last as long as low-THCV varieties. ",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,100.0,0.0,0.0,4.41176470588235,17.0
Megalodon,"Megalodon, named for the prehistoric shark of the same name, is a sativa-dominant strain with a trichome-rich lineage. This strain was created by crossing Great White Shark x White Widow x Snow White, alluding to the dense blanket of trichomes that coats it. The Canadian-born strain smells of fresh cut grass and skunk. Megalodon’s effects are heady and uplifting, making it ideal for focus, creativity, and shrugging off depression. Pair this strain with a sunny day for best possible results. ","hybrid:white-widow,hybrid:snow-white,sativa:white-shark,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,0.0,23.53,29.41,8.82,0.0,4.4782608695652195,23.0
Ripped Bubba,"Ripped Bubba is a 60% indica-dominant hybrid bred by TGA Genetics that crosses a resin-heavy Pre-98 Bubba Kush with the flavorful and euphoric sativa Jack the Ripper. From its sativa parent, Ripped Bubba inherits complex flavoring that blends the sweetness of cherries, blackberries, and lemon with earthy spice. Its other parent, Pre-98 Bubba Kush, passes on its thick trichome coverage and THC-heavy cannabinoid profile. Ripped Bubba’s potency is not overpowering, but instead promotes functional creativity and focus. Its buds are dense with purple-green hues contrasting against electric orange hairs, and will be ready for harvest 55 to 60 days into its flowering cycle indoors.","indica:pre-98-bubba-kush,sativa:jack-the-ripper,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,31.67,40.72,100.0,0.0,4.25,68.0
